,0
"
",18
人才培养,14
教学改革,10
计算思维,9
课程建设,7
精品资源共享课,7
课程体系,7
"教学改革
",6
文化素质教育,6
高等教育,6
"人才培养
",6
学校,6
创新创业教育,5
MOOC,5
创新,5
"教学方法
",5
工程教育,5
实践教学,5
"实践教学
",4
通识教育,4
培养模式,4
拔尖学生,4
实验教学,4
"对策
",4
教学,4
"培养模式
",4
协同创新,4
教学体系,4
大学语文,4
社会主义核心价值观,3
文本细读,3
人才培养模式,3
教学发展,3
本科生,3
教学模式,3
"思考
",3
教育部,3
案例教学,3
教育行政组织,3
"创新人才
",3
计算机基础教学,3
教学质量,3
卓越计划,3
教学方法,3
专业教育,3
教学质量国家标准,3
"建设
",3
素质教育,3
财政学类专业,3
新生研讨课,2
计算机专业,2
师资培训,2
共建共享,2
大学,2
内涵式发展,2
新建本科院校,2
地质类专业,2
视频公开课,2
培养目标,2
应用型,2
基础学科,2
建设,2
"吉林大学法学院
",2
研究性教学,2
物理化学,2
学堂,2
精英教育,2
系统能力,2
精品视频公开课,2
"策略
",2
汉语国际教育,2
学科建设,2
立德树人,2
"培养
",2
案例教学法,2
实践能力,2
校企合作,2
化学学科,2
化学专业,2
大学计算机基础,2
本科教学,2
大学物理,2
"实践
",2
有机化学,2
课程内容,2
"MOOC
",2
青年教师,2
"教学质量
",2
教学内容,2
调研,2
"互动
",2
院系,2
问题,2
质量管理,2
高校,2
"教学效果
",2
专业认证,2
教指委,2
拔尖创新人才培养,2
"指标体系
",2
"课程改革
",2
教育技术,2
教师教育一体化,1
"正能量
",1
法权人格,1
模拟法庭,1
法律谈判,1
法律职业能力,1
法律人才,1
法学高等教学改革,1
"正当性
",1
法学本科,1
法学教育,1
法学教材编写,1
江苏省,1
"教学质量标准
",1
教师,1
法学实践教学,1
教师专业发展,1
浙江省,1
民族高校,1
教师培训,1
法医学,1
"汉外对比
",1
"教师学习共同体
",1
"沟通写作
",1
测试改革,1
混合式学习,1
深度融合,1
模式,1
教学特点,1
特色建设,1
特质性,1
环境行动,1
现代汉语语音学,1
现实困境,1
教学法,1
"教学模式改革
",1
班导师,1
"理性回归
",1
理性思维,1
"理性选择
",1
理想主义,1
"理想主义教育
",1
理论,1
"特色
",1
"特点
",1
"物质
",1
激发学术志趣,1
教学计划,1
混合式教学,1
混合式课堂,1
清华学堂,1
教学行为,1
激励,1
教学督导,1
物理学习态度,1
"焦点问题
",1
爱,1
教学目标,1
"教学生态
",1
教学理念,1
物理化学实验,1
"模式
",1
案例选取,1
模块化,1
数学系,1
易班,1
文史教学,1
普通化学,1
有效性,1
文化贸易,1
文化素养,1
"有效性
",1
文化生物学,1
文化模式,1
有效问题,1
文化心脉,1
"文化传统
",1
"文化传承
",1
数据处理,1
"服务对象
",1
日本,1
无边界教学,1
"旅游管理专业
",1
文学理论,1
文献,1
文科实验,1
斯坦福大学,1
新型优质本科大学,1
文学经典,1
新时期,1
新理念,1
旅游管理,1
文学史编撰学,1
"方法
",1
"方法论
",1
旅游地理学,1
旅游教育,1
文基班,1
"未来教育
",1
本科专业设置,1
教材,1
本科人才培养,1
数字媒体专业,1
"标准
",1
"教风
",1
校地共建,1
校际交流,1
教风,1
核心课程,1
根基,1
根本,1
教育评价,1
教育教学质量,1
"教育教学改革
",1
案例比较,1
"文学鉴赏力
",1
概念分析,1
数字电子技术,1
机械工程专业,1
机械原理,1
"本科教学工作状态评估
",1
本科人才培养模式,1
数学建模,1
本科地方院校,1
本科应用型人才,1
数学基础课,1
本科教学工作,1
本科教育,1
机构建设,1
本科法学教育,1
数学,1
"本科生
",1
本科英语专业,1
机制,1
"机制改革
",1
"理论基础
",1
"研究性实验
",1
"理论研究
",1
课程群,1
课堂嵌入式,1
课堂建设,1
课堂教学,1
"课程体系
",1
课程化,1
课程开发,1
课程教学,1
课程教学大纲,1
"课程演进
",1
课程考核,1
语言输出假设,1
课程设置,1
"课程设置
",1
"课程设计
",1
课题或问题,1
调查,1
"调查
",1
"调查分析
",1
"调研报告
",1
财税专业,1
"课后拓充式
",1
语言教学慕课(LTMOOC),1
生命科学,1
认知方式,1
行业特色高校,1
裁成,1
"计算教育学
",1
计算机,1
"计算机专业
",1
计算机实验,1
计算机等级考试,1
计算机绘图,1
计量经济学,1
认知的固着点,1
语言教学,1
认知结构,1
"认知规律
",1
评价,1
"评价标准
",1
"评建工作
",1
"译员培训
",1
译员招募,1
试点学院,1
试点高校,1
"财税学系
",1
财税法,1
财经人才,1
首届毕业生,1
问题求解,1
"阅读教学
",1
隐性资源,1
青年,1
青春文学,1
音乐素质,1
音乐素质教育,1
项目考核,1
项目驱动,1
首席教授,1
财经应用型,1
"马萨诸塞大学
",1
高校人才培养机制,1
高校教师发展,1
高潮,1
高端软件人才,1
高等学校,1
"高等学校
",1
高等工程实践教育,1
高职教育,1
问题导向,1
"问题与对策
",1
金融学,1
逸仙试验班,1
质量,1
"质量
",1
"贯通教学
",1
资源勘查工程,1
资源平台,1
走近地球,1
跃迁,1
跨文化交际教育,1
跨文化能力,1
践行,1
转型升级,1
软件工程,1
载体,1
近实践类课程,1
"追踪调查
",1
"途径
",1
"通识教育
",1
通识课,1
通识课程,1
虚拟仿真,1
"著述思路
",1
荣誉教育,1
程序设计课程,1
社会主义核心价值观教育,1
社会责任,1
科学教育,1
"科学精神与人文精神相统一
",1
科教融合,1
科研训练计划,1
移动学习,1
移动智能教学云平台,1
程序设计,1
竞赛,1
细胞生物学,1
笔译,1
第一门计算机课程,1
"第二课堂
",1
算法流程图,1
精品开放课程,1
精品课程,1
精品资源,1
精神统摄,1
系统能力培养,1
社会主义核心价值体系教育,1
"示范辐射
",1
研讨课,1
研讨会,1
生态教育,1
"生态文明
",1
"生态文明素养
",1
"生活化训练
",1
生活化课堂,1
生活渗透课程模式,1
生物制药,1
生物医学类,1
"生物工程
",1
电子信息工程,1
电类专业,1
目标导向,1
目标设置,1
知名大学,1
"知识溢出
",1
研究型教学,1
研究性学习,1
研究热点,1
"研究热点变迁
",1
系统观教学,1
经典涵咏,1
"茅以升班
",1
能力要求,1
职业教育,1
职业活动认同,1
职业能力培养,1
职业身份认同,1
联合国,1
联想力,1
育人,1
能力培养,1
"能力培养
",1
"自动化
",1
经济史教学困境,1
自动化专业,1
自然地理,1
航天航空,1
航空航天,1
艺术,1
艺术类,1
芬兰教师教育,1
英语,1
英语教学,1
职业兴趣,1
职业价值认同,1
职业主义,1
考核理念,1
经济地理学,1
经济学拔尖人才,1
经济法学教学,1
"经济管理
",1
结构化学,1
综合化,1
综合改革,1
网络,1
美国,1
美国高校,1
美国高等教育,1
美学,1
美式判例教学法,1
翻转课堂式,1
"考核
",1
考核主体,1
考核内容,1
"考核方式
",1
考核模式,1
"教学模式
",1
"改进策略
",1
"教学服务
",1
创造性人才,1
创新实验区,1
"创新意识
",1
创新教学模式,1
创新机制,1
创新能力,1
"创新能力
",1
创新设计,1
创造力,1
创造发明,1
利益共同体,1
"公共经济学
",1
力学,1
功能特性,1
勘查技术与工程,1
化学基础实验,1
"化学教育
",1
化工,1
化工类院校,1
北京大学,1
"北美视角
",1
创新型国家建设,1
"创新型人才培养
",1
创新型人才培养,1
"创新型人才
",1
公安高等教育,1
公选课,1
共享平台,1
共享课程,1
关联世界,1
内容选择,1
内涵发展,1
内涵特征,1
内部教学质量保障,1
分层分流,1
"分析
",1
分类管理,1
"创新
",1
创新人才,1
创新人才培养体系,1
创新创业,1
创新力,1
"创新团队
",1
创新型人才,1
医学生,1
医生培养体系,1
华中科技大学,1
可持续发展,1
可解释证明,1
台湾地区,1
"合同
",1
"同步改革
",1
"启示与借鉴
",1
品牌,1
哲学教育,1
哲学社会科学,1
四川大学,1
回归教学,1
"困境
",1
困惑,1
"困难与破解
",1
"国家大学生创新创业训练计划
",1
国家理科基地,1
国际化,1
"国际化
",1
国际化教育,1
"国际研讨会
",1
可控型实践教学体系,1
古典文献学,1
华罗庚,1
古代文学,1
"协同创新
",1
协同育人,1
卓越人才培养,1
"卓越工程师
",1
卓越工程师教育培养计划,1
卓越法律人才,1
"卓越计划
",1
"南京大学
",1
博士研究生,1
原典教学,1
原则,1
原创,1
去情境化教师知识,1
双学位实验班,1
反思,1
发展,1
"发展展望
",1
发明创造,1
变革,1
公安大学,1
公共管理类人才,1
国际组织公务员,1
专家组,1
专业建设,1
专业建设情况,1
专业建设理念,1
"专业整合
",1
专业环境,1
专业素养,1
"专业认证
",1
专业设置,1
专业评估,1
个性化,1
公共管理硕士,1
"个性化
",1
个性化培养,1
个性化教育,1
中华优秀传统文化,1
中华优秀传统文化教育,1
中国古代文学史,1
"中国古代文学教材
",1
中国当代文学,1
中国模式,1
"专业
",1
专业,1
专、兼人才,1
上海大学,1
CDIO,1
CS1,1
CS2013,1
C语言程序设计,1
E考据,1
MOOC(慕课),1
PPT,1
SRT,1
"ourCourse
",1
"“2+2+2”模式
",1
“3·3”制,1
“90后”大学生,1
“三三制”教改,1
“两型”人才,1
“双领域服务,1
“当代性”,1
"“教学共同体”
",1
"一体化
",1
"三位一体
",1
中外合作办学项目,1
"中奥联合实习
",1
为己之学,1
人类,1
价值系统,1
"价值透视
",1
企业,1
企业导师,1
企业管理,1
"优势专业
",1
优势资源,1
"优质生源
",1
体系,1
"体系
",1
体验,1
"作用
",1
使命感,1
信息化,1
信息社会,1
信息系统,1
"元杂剧
",1
"全民义务基本高等教育
",1
公共基础课,1
以学生为中心,1
人格素质,1
主体性教化,1
"人文素质教育
",1
"举措
",1
习近平,1
书法,1
"互动式教学
",1
交叉学科,1
"产学研合作
",1
产学研合作教育,1
"人才培养体系
",1
人才培养困境,1
人才培养实践,1
人才培养计划,1
"人才培养质量
",1
人才素质,1
人才质量,1
人才选拔,1
人才需求变化,1
人文价值教育,1
人文品格,1
"人文精神
",1
国际竞争力,1
"国际视野
",1
教学方针,1
应用技术型,1
"平台
",1
平台建设,1
"应对方略
",1
应用写作,1
"应用化学
",1
应用型人才,1
应用型本科,1
应用型本科人才,1
应用型本科院校,1
"应用能力
",1
实验教学体系,1
"建设与体会
",1
"建设实践
",1
"建设模式
",1
"开放共享
",1
"开放型过程
",1
开放课程,1
"弹性选课
",1
"形成性评估
",1
形象思维,1
师资队伍,1
师资引进,1
"师资培训
",1
师范生,1
审核评估,1
审计教学,1
"对比
",1
对话生成,1
导学—导师制,1
导师制,1
小而精案例,1
少数民族,1
川大,1
工业化时代,1
工作坊教学,1
工程,1
"工程创新人才
",1
"工程教育
",1
"工程素质
",1
"差异
",1
"市场机制
",1
市场营销,1
布鲁姆认知领域教育目标分类理论,1
"影音制作方法
",1
德语,1
心理健康教育课,1
"持续改进
",1
挑战性,1
探究型,1
"探索与实践
",1
"改革
",1
"改革与创新
",1
改革发展,1
政府经济学,1
"教学
",1
"教学体系
",1
"教学内容
",1
教学创新,1
教学制度,1
教学原则,1
教学实践,1
"教学实践能力
",1
教学手段,1
教学指导委员会,1
教学支持,1
教学效率,1
指导关系,1
拔尖人才,1
必修课程,1
抽象,1
思想政治教育,1
思想政治理论课,1
思维导图,1
思维理念,1
思维能力,1
思路,1
"情景模拟
",1
情节,1
意义,1
慕课,1
慕课(MOOC),1
慕课技术,1
成人高等教育,1
"成效
",1
批判性反思,1
批判性思维,1
批评实践,1
技术创业,1
技术支持,1
实验教学平台,1
"实验改革
",1
土木工程专业,1
外语专业,1
基于工作过程,1
基本原则,1
"基本概念
",1
基本要求,1
基础,1
基础物理教学,1
"境界
",1
复合型人才,1
复旦大学,1
外语学科,1
实验,1
外语教育,1
多伦多大学,1
多元创新,1
"多元创新
",1
"多元化
",1
"多样化
",1
多样化培养,1
大学外语,1
大学教学,1
"培养质量
",1
培养试验,1
培养规格,1
培养方案修订,1
土木类专业,1
在线教学,1
"地下水科学与工程
",1
