,0
"
",15
人才培养,11
计算思维,9
教学,9
高校,9
课程体系,9
精品资源共享课,8
教学改革,7
教学模式,7
"人才培养
",7
实践教学,6
课堂教学,5
课程建设,5
创新,5
卓越工程师,5
改革,5
"教学改革
",5
通识教育,5
精品课程,5
法学教育,5
教材,4
"人才培养模式
",4
"能力培养
",4
课程,4
培养方案,4
培养模式,4
"培养模式
",4
"实践
",4
应用型人才,4
教学目标,4
现状,4
"改革
",4
高等教育,4
视频公开课,4
教学方法,4
质量,4
课程教学,4
教学质量,4
"教学方法
",4
专业,4
"教学体系
",3
大学,3
人才培养模式,3
教学研究,3
金融学,3
新建本科院校,3
转型升级,3
实践,3
专业建设,3
兴趣,3
培养目标,3
教学过程,3
"创新
",3
创新人才,3
课程改革,3
校企合作,3
"课程
",3
大工程观,3
案例教学,3
"协同创新
",3
国家精品课程,3
"教学资源
",3
师范生,3
大学语文,3
高等工程教育,3
教育质量,3
教材建设,3
数学文化,3
大学英语,3
教指委,3
高等数学,2
"课程建设
",2
培养,2
个性心理特征,2
能力培养,2
抽象,2
创新人才培养,2
"培养体系
",2
课程设置,2
指导,2
创新能力,2
培养标准,2
实验课程体系,2
大学计算机,2
本科教学,2
媒介融合,2
本科专业,2
翻译教学,2
公共基础课程,2
创新教育,2
教师教育,2
"创新能力
",2
信息技术,2
平台,2
计算机基础课程,2
"法学教育
",2
工程教育,2
困境,2
卓越计划,2
算法,2
建设,2
卓越法律人才,2
"建设
",2
"模式创新
",2
"建设路径
",2
物理化学,2
开放课程,2
植物学,2
"管理
",2
高职,2
"特色
",2
教育观念,2
必修课,2
"思考
",2
基础课,2
"策略
",2
"教材建设
",2
"教学质量
",2
高校教师,2
学科,2
研究生,2
"问题
",2
人才培养质量,2
研究性教学,2
"教学模式
",2
研究性学习,2
文化素质教育,2
经验,2
新生研讨课,2
整合,2
教学评估,2
素质教育,2
"教学团队
",2
"教师发展
",2
中文系,2
"教学实践
",2
热物理,1
特色课程体系,1
科研院所,1
特色专业,1
"特色文化课程
",1
特色课程,1
涉外法律人才,1
混班,1
澳门,1
"浙江大学
",1
研讨课,1
"特色课程建设
",1
狭义计算思维,1
"现代教育技术
",1
"满足求知欲
",1
硕士,1
科技竞赛能力,1
物理,1
科学研究,1
"激励约束
",1
科学技术进步,1
科学思维,1
"科教融合
",1
"激励介入
",1
现代高等教育,1
"特点
",1
"特征
",1
科学,1
特点,1
程序设计语言,1
社会语言学,1
科研实践,1
现代文学史,1
"研究生
",1
现实情怀,1
"知识结构
",1
"生态化
",1
知识点,1
知识本体,1
生态型教学平台,1
知识产权,1
相关专业,1
生态语言学,1
生源实际,1
"竞争力
",1
相互听课,1
生物学,1
测控技术与仪器,1
电力营销,1
"电化学工程
",1
